 written on  2Oct2023 at 15:32:43 
           3
         125
    8    4    4    4    8    4    2    2    2    4    4    2    2    2    4
    4    2    2    2    4    8    4    4    4    8    4    2    2    2    4
    2    1    1    1    2    2    1    1    1    2    2    1    1    1    2
    4    2    2    2    4    4    2    2    2    4    2    1    1    1    2
    2    1    1    1    2    2    1    1    1    2    4    2    2    2    4
    4    2    2    2    4    2    1    1    1    2    2    1    1    1    2
    2    1    1    1    2    4    2    2    2    4    8    4    4    4    8
    4    2    2    2    4    4    2    2    2    4    4    2    2    2    4
    8    4    4    4    8
    0    0   -1    2    1    0.001577   -0.000730
    0    0   -1    3    1    0.031641    0.002033
    0    0   -1    1    2    0.001589    0.000725
    0    0   -1    2    2   -0.254587    0.000000
    0    0   -1    3    2    0.005572    0.005505
    0    0   -1    1    3    0.031656   -0.002031
    0    0   -1    2    3    0.005555   -0.005513
    0    0   -1    3    3   -0.034484    0.000003
    0    0    0    1    1    8.642579   -0.000000
    0    0    0    2    1    0.000368   -0.000021
    0    0    0    3    1   -0.001852    0.001352
    0    0    0    1    2    0.000368    0.000021
    0    0    0    2    2    8.634926    0.000000
    0    0    0    3    2   -0.000892    0.000439
    0    0    0    1    3   -0.001852   -0.001352
    0    0    0    2    3   -0.000892   -0.000439
    0    0    0    3    3    8.644632    0.000000
    0    0    1    1    1   -0.257032    0.000003
    0    0    1    2    1    0.001589   -0.000725
    0    0    1    3    1    0.031656    0.002031
    0    0    1    1    2    0.001577    0.000730
    0    0    1    2    2   -0.254587   -0.000000
    0    0    1    3    2    0.005555    0.005513
    0    0    1    1    3    0.031641   -0.002033
    0    0    1    2    3    0.005572   -0.005505
    0    0    1    3    3   -0.034484   -0.000003
    0    0    2    1    1    0.013204   -0.000000
